nu_notific;nome;sexo;data_nasc;idade;cpf;nome_mae
81482616;Nicolas Alves Barbosa;masculino;1968-05-11;54;798.049.732-51;Jamille Alves Barbosa
81492255;Kai Cardoso Azevedo;masculino;1998-09-19;23;591.005.069-90;Diomar Cardoso Azevedo
81497910;Julian Souza Cunha;masculino;1937-01-23;85;311.304.376-04;Evelen Souza Cunha
81577165;Leila Ribeiro Sousa;feminino;1998-01-11;24;583.493.031-07;Danielle da Rocha
81583811;Vitor Araujo Almeida;masculino;1950-08-25;71;522.520.171-71;Marines Barcellos
81644984;Amanda Carvalho Carvalho;feminino;1957-04-27;65;502.930.724-93;Katia Carvalho Carvalho
81651110;Felipe Lima Sousa;masculino;1948-04-20;74;667.047.434-21;Tatiane Lima Sousa
81661341;Melissa Souza Alves;feminino;1973-12-04;48;359.219.128-40;Joao Souza Alves
81695685;Vitoria Santos Santos;feminino;1956-09-04;65;410.185.548-07;Adreia Santos Santos
81718498;Davi Souza Silva;masculino;1978-05-04;44;458.126.490-14;Tamara Souza Silva
81740974;Diego Araujo Martins;masculino;1987-09-01;34;346.707.553-31;Rejane Araujo Martins
81741743;Lara Santos Barbosa;feminino;2000-09-25;21;148.903.436-60;Michelli Santos Barbosa
81773708;Igor Santos Pinto;masculino;1985-09-28;36;944.283.204-26;Geani Santos Pinto
81812905;Júlio Ribeiro Azevedo;masculino;1982-08-29;39;390.774.141-26;Denilza Ribeiro Azevedo
81833895;Lavinia Ferreira Santos;feminino;1971-05-14;51;772.184.471-12;Luzineide Ferreira Santos
81838197;Giovanna Gomes Castro;feminino;1963-03-07;59;457.930.339-39;Keila Gomes Castro
81876390;Samuel Goncalves Cavalcanti;masculino;1970-11-04;51;711.710.458-91;Naira Goncalves Cavalcanti
81900518;Eduarda Costa Correia;feminino;1950-03-13;72;446.465.719-27;Ermelinda Costa Correia
81941325;Lucas Ribeiro Goncalves;masculino;1951-08-13;70;772.902.112-94;Rosemary Ribeiro Goncalves
81961354;Rafael Cunha Pereira;masculino;1984-06-22;38;138.710.724-00;Natalie Cunha Pereira
81961485;Ryan Barbosa Martins;masculino;1939-10-02;82;505.907.754-30;Jusara Barbosa Martins
81976013;Amanda Carvalho Castro;feminino;1979-04-03;43;841.220.559-62;Shirlene Carvalho Castro
81978968;Evelyn Pereira Costa;feminino;1953-12-23;68;613.603.464-65;Maysa Pereira Costa
81985286;Vitor Pinto Castro;masculino;1993-04-26;29;701.313.905-03;Rosa Pinto Castro
81989789;Julia Costa Pinto;feminino;2001-11-03;20;232.648.040-69;Cassilda Costa Pinto
82000175;Martim Melo Pinto;masculino;1987-05-16;35;424.603.119-40;Alcione Melo Pinto
82042392;André Cavalcanti Cardoso;masculino;1978-05-03;44;419.317.567-75;Perola Cavalcanti Cardoso
82068590;Sarah Dias Santos;feminino;1943-12-21;78;769.259.783-91;Leticia Dias Santos
82073621;Aline Azevedo Martins;feminino;1964-09-01;57;240.148.035-89;Maisa Azevedo Martins
82082267;Bruna Dias Rodrigues;feminino;1956-10-29;65;574.391.080-43;Laise Dias Rodrigues
82092002;Emilly Araujo Souza;feminino;1947-07-23;75;153.590.216-75;Davila Araujo Souza
82123982;Livia Melo Silva;feminino;1959-10-28;62;970.913.141-90;Dilma Melo Silva
82198246;Vitor Oliveira Rocha;masculino;1995-08-16;26;639.674.648-49;Marcela Oliveira Rocha
82245431;Davi Cunha Castro;masculino;1998-02-05;24;554.155.599-06;Etiene Cunha Castro
82258641;Martim Dias Cardoso;masculino;1989-03-28;33;375.045.963-02;Norma Dias Cardoso
82266203;Antônio Alves Carvalho;masculino;1989-01-20;33;561.440.156-39;Aurenice Alves Carvalho
82272650;Kauê Gomes Alves;masculino;1964-01-30;58;501.247.160-16;Vanir Gomes Alves
82287227;Aline Martins Melo;feminino;1989-11-17;32;287.102.088-44;Elizabethe Martins Melo
82300843;Emily Ribeiro Dias;feminino;1968-08-25;53;642.721.037-84;Luma Ribeiro Dias
82323502;Vitor Souza Souza;masculino;1937-01-23;85;690.936.257-80;Gleice Souza Souza
82359405;Davi Rocha Fernandes;masculino;1953-12-08;68;830.988.056-17;Ireni Fialho
82378113;Amanda Barros Goncalves;feminino;2001-11-01;20;145.037.164-76;Fracisca Barros Goncalves
82402070;Antônio Cunha Castro;masculino;1990-07-07;32;134.916.899-88;Keyla Cunha Castro
82402978;Lavinia Cavalcanti Azevedo;feminino;1990-05-14;32;656.546.193-73;Sidneia Cavalcanti Azevedo
82404568;Matheus Azevedo Barbosa;masculino;1965-01-26;57;195.455.146-04;Olivia Assis
82406683;Rodrigo Fernandes Oliveira;masculino;1968-04-07;54;469.123.553-15;Sabina Fernandes Oliveira
82410361;Carlos Goncalves Lima;masculino;1956-10-29;65;863.302.907-33;Rozilda Favero
82467262;Letícia Fernandes Dias;feminino;1947-07-30;75;946.427.931-19;Clemilda Fernandes Dias
82471378;Isabella Pinto Barbosa;feminino;1964-11-15;57;911.106.461-78;Emanuele Pinto Barbosa
82471839;Gabriel Araujo Ferreira;masculino;1977-07-16;45;593.715.100-30;Norma Araujo Ferreira
82487783;Otávio Oliveira Souza;masculino;1995-06-08;27;861.261.164-45;Francine Oliveira Souza
82489811;Estevan Souza Fernandes;masculino;1994-10-08;27;536.951.382-11;Graziela Souza Fernandes
82491239;Carolina Gomes Sousa;feminino;1963-05-23;59;841.031.019-89;Liliane do Rego
82494565;Anna Cunha Silva;feminino;1970-03-01;52;814.379.895-00;Dalvina Cunha Silva
82563163;Diego Melo Cardoso;masculino;1985-08-13;36;275.516.401-85;Tainar Melo Cardoso
82610396;Rodrigo Araujo Costa;masculino;1958-03-26;64;504.146.278-06;Ivoneide Araujo Costa
82617088;Alice Souza Cardoso;feminino;1981-07-08;41;552.585.907-63;Wania Cassiano
82624550;Luan Oliveira Ferreira;masculino;1975-06-24;47;353.620.197-08;Cacilda Correia
82629128;Kai Rocha Araujo;masculino;1997-01-17;25;757.372.572-82;Nalva Rocha Araujo
82676150;Vitor Barros Melo;masculino;1996-06-23;26;232.673.394-05;Damares Resende
82690648;Julian Santos Martins;masculino;1977-08-14;44;603.307.446-74;Yara Santos Martins
82707198;Bruna Correia Azevedo;feminino;1946-04-07;76;618.955.503-94;Sheila de Assis
82736594;Carlos Cavalcanti Pereira;masculino;1948-04-15;74;929.137.392-37;Soraia Cavalcanti Pereira
82813620;Otávio Pereira Goncalves;masculino;1997-01-03;25;288.870.584-23;Graziele Pereira Goncalves
82864768;Rafaela Ferreira Barros;feminino;1960-11-19;61;573.238.105-82;Renilde Ferreira Barros
82882181;Carlos Martins Costa;masculino;1947-09-18;74;507.465.153-08;Keila Martins Costa
82981394;Beatriz Cunha Martins;feminino;2003-07-11;19;255.409.319-98;Elba Cunha Martins
82996817;Letícia Martins Lima;feminino;1948-10-10;73;202.981.448-24;Andrezza Martins Lima
83010783;Luiza Almeida Silva;feminino;1963-06-16;59;184.707.909-19;Neiva Almeida Silva
83012043;Thaís Rocha Carvalho;feminino;1956-05-10;66;702.204.290-06;Nara Rocha Carvalho
83085068;Breno Castro Carvalho;masculino;1974-12-14;47;160.250.589-62;Gertrudes Castro Carvalho
83091612;Giovanna Silva Souza;feminino;1950-03-20;72;272.365.326-90;Marinez Simas
83092076;Rafael Castro Correia;masculino;1945-04-23;77;220.880.377-99;Marcilene Romeiro
83103315;Danilo Azevedo Dias;masculino;1959-05-25;63;953.960.104-52;Elineide Azevedo Dias
83113906;Gabrielly Dias Pinto;feminino;1968-11-11;53;778.900.500-62;Taise Albano
83120470;Marisa Souza Alves;feminino;1959-05-04;63;182.158.196-21;Linda Ribeiro da Silva
83127857;Felipe Goncalves Araujo;masculino;1966-07-01;56;703.460.523-86;Floripes Goncalves Araujo
83182975;Letícia Almeida Araujo;feminino;1963-12-05;58;640.495.608-01;Isolde Marcon
83211223;Fernanda Costa Pereira;feminino;1972-07-11;50;237.489.792-31;Erondina Costa Pereira
83243829;Livia Cunha Araujo;feminino;1989-11-20;32;657.425.030-75;Anesia Cunha Araujo
83255660;Isabella Lima Souza;feminino;1941-03-13;81;584.640.949-06;Valdira Lima Souza
83261584;Isabella Azevedo Fernandes;feminino;1985-06-10;37;807.610.148-45;Isaura Azevedo Fernandes
83284476;Amanda Oliveira Ferreira;feminino;1941-03-09;81;483.273.948-43;Valdenira Garcez
83302208;Davi Barbosa Ferreira;masculino;1962-01-30;60;561.172.210-53;Glaucia Barbosa Ferreira
83315494;Cauã Pereira Castro;masculino;1944-06-21;78;145.557.313-28;Raira Pereira Castro
83332386;Sophia Azevedo Santos;feminino;1970-08-21;51;696.673.744-59;Estefania Azevedo Santos
83342782;Bianca Oliveira Ribeiro;feminino;1957-07-03;65;386.856.801-82;Rayana Oliveira Ribeiro
83352872;Davi Goncalves Dias;masculino;1943-02-10;79;118.399.281-58;Valderez Goncalves Dias
83365446;Carla Carvalho Sousa;feminino;1985-04-27;37;341.199.714-14;Agnes Carvalho Sousa
83390431;Kauê Rocha Rocha;masculino;1959-03-17;63;439.815.870-73;Mikaele Rocha Rocha
83413734;Douglas Barros Santos;masculino;1947-05-06;75;813.572.031-95;Juliete Barros Santos
83423002;Luís Rocha Goncalves;masculino;1975-01-25;47;579.384.437-60;Thays Rocha Goncalves
83433577;Júlia Almeida Ribeiro;feminino;1957-09-20;64;915.780.386-26;Anne Almeida Ribeiro
83464898;Tomás Ribeiro Santos;masculino;1982-11-21;39;728.851.863-99;Santana Ribeiro Santos
83470364;Yasmin Gomes Ferreira;feminino;2000-07-24;22;208.513.190-50;Grasiela Gomes Ferreira
83518847;Luana Oliveira Silva;feminino;1951-06-03;71;498.750.551-74;Gislene Oliveira Silva
83522165;Bianca Gomes Barros;feminino;1938-05-24;84;301.330.456-17;Evania Gomes Barros
83528673;Rodrigo Pereira Gomes;masculino;1959-04-28;63;880.414.425-44;Marcileia Miranda
83529036;Yasmin Almeida Cunha;feminino;1955-12-31;66;807.532.209-62;Vandete Almeida Cunha
83533508;Anna Ferreira Azevedo;feminino;1954-09-16;67;525.721.850-08;Zuleica Ferreira Azevedo
83541191;Júlia Cunha Castro;feminino;1947-11-22;74;225.764.434-43;Zildete Cunha Castro
83569740;Gabrielly Azevedo Dias;feminino;1961-11-03;60;422.320.518-89;Laiane Azevedo Dias
83575534;Vinicius Ribeiro Pinto;masculino;1969-04-27;53;684.834.797-37;Leonilde Ribeiro Pinto
83622378;Douglas Oliveira Goncalves;masculino;2002-09-16;19;342.493.522-00;Taciane Oliveira Goncalves
83637142;Luiza Santos Almeida;feminino;1973-09-04;48;365.686.699-62;Deise Santos Almeida
83646607;Marisa Dias Ribeiro;feminino;1964-10-22;57;838.671.282-19;Safira Dias Ribeiro
83673263;Estevan Silva Barbosa;masculino;1999-06-03;23;924.098.549-23;Quesia Silva Barbosa
83679862;Bruna Rodrigues Correia;feminino;1942-08-29;79;550.999.825-30;Eduarda Rodrigues Correia
83702440;Luis Fernandes Ferreira;masculino;1940-10-09;81;173.114.900-06;Melisa do Nascimento
83706646;Carolina Araujo Rocha;feminino;1955-08-13;66;939.436.665-22;Elita Ricardo
83716864;Gustavo Pinto Silva;masculino;1984-03-04;38;602.363.562-83;Betania Osorio
83757678;Yasmin Alves Costa;feminino;1952-07-16;70;935.329.754-08;Lurdes Alves Costa
83791512;Alice Goncalves Correia;feminino;1943-11-06;78;555.752.073-23;Rosirene Goncalves Correia
83824019;Tiago Dias Cardoso;masculino;1993-12-19;28;476.092.137-05;Geisa Dias Cardoso
83835773;Antônio Carvalho Ribeiro;masculino;1954-10-29;67;642.882.794-88;Any Carvalho Ribeiro
83848480;Melissa Oliveira Alves;feminino;1944-01-07;78;831.930.811-91;Daise Oliveira Alves
83902545;Julieta Oliveira Barros;feminino;1947-03-11;75;262.084.020-18;Elizandra Oliveira Barros
83930051;Vinícius Rocha Martins;masculino;1942-03-29;80;483.867.124-57;Itala Rocha Martins
83991919;Clara Cunha Carvalho;feminino;1988-01-15;34;181.411.195-67;Lizandra Cunha Carvalho
83997436;Nicolas Lima Azevedo;masculino;1974-05-09;48;284.605.364-24;Etiene Lima Azevedo
84002824;Murilo Ribeiro Rodrigues;masculino;1967-06-27;55;130.353.600-57;Elina Ribeiro Rodrigues
84004492;Lavinia Pereira Rocha;feminino;2003-06-16;19;827.267.369-04;Joseane Pereira Rocha
84008787;Kauê Souza Correia;masculino;1947-06-03;75;795.819.847-71;Ana Alvares
84030084;Igor Ribeiro Correia;masculino;1945-05-08;77;954.949.834-47;Anete Ribeiro Correia
84039189;Enzo Fernandes Barbosa;masculino;1946-07-22;76;127.723.914-26;Vanice Fernandes Barbosa
84044903;Luis Dias Silva;masculino;1962-06-06;60;116.748.289-18;Zeli Dias Silva
84064195;Luana Oliveira Azevedo;feminino;1941-09-29;80;922.759.783-21;Maraisa Oliveira Azevedo
84105020;Nicolash Cavalcanti Oliveira;masculino;1967-09-29;54;475.434.768-43;Elizabete Freitas
84106599;André Castro Carvalho;masculino;1970-03-17;52;623.686.447-09;Clementina Castro Carvalho
84121061;Murilo Melo Santos;masculino;1976-06-25;46;940.253.092-46;Rosi Melo Santos
84144620;Giovanna Cavalcanti Barros;feminino;1966-05-23;56;456.429.107-60;Laiane Cavalcanti Barros
84166374;Maria Santos Cardoso;feminino;1999-10-11;22;104.115.069-51;Mercedes Santos Cardoso
84178442;Livia Barros Cavalcanti;feminino;1949-10-16;72;259.247.839-60;Terezinha Barros Cavalcanti
84188772;Rodrigo Fernandes Cavalcanti;masculino;1942-05-16;80;377.603.868-34;Dilva Fernandes Cavalcanti
84198148;Marcos Correia Souza;masculino;1983-11-26;38;939.608.633-90;Regilene Correia Souza
84205018;Beatrice Barros Melo;feminino;1945-05-01;77;795.876.582-72;Zenilde Barros Melo
84213016;Aline Santos Costa;feminino;1966-10-05;55;268.001.875-34;Eneida Santos Costa
84229616;Caio Almeida Castro;masculino;1999-05-13;23;892.458.380-80;Susan Almeida Castro
84233914;Luan Costa Silva;masculino;1969-04-24;53;968.521.155-85;Jaciele Costa Silva
84266976;Sofia Rocha Souza;feminino;1959-04-25;63;543.064.144-85;Laura Rocha Souza
84308843;Maria Barbosa Sousa;feminino;1990-08-05;32;216.703.105-07;Francidalva Barbosa Sousa
84311505;Renan Almeida Silva;masculino;1983-08-12;38;580.933.247-12;Luziane Almeida Silva
84353410;Paulo Carvalho Cunha;masculino;1982-02-05;40;127.260.746-18;Marilete Carvalho Cunha
84471876;Sofia Cunha Castro;feminino;1958-05-18;64;138.220.688-70;Helenice Cunha Castro
84474795;Kauan Ferreira Rocha;masculino;1939-06-01;83;547.132.115-40;Beatris Ferreira Rocha
84492045;José Barros Goncalves;masculino;1955-05-06;67;693.882.532-72;Anelise Barros Goncalves
84500697;Mariana Goncalves Cunha;feminino;1953-03-01;69;237.639.095-83;Julia Goncalves Cunha
84507710;Emily Dias Carvalho;feminino;1941-08-18;80;547.884.141-20;Rosinha Dias Carvalho
84517989;Vitor Goncalves Pereira;masculino;1965-02-04;57;833.347.577-90;Senhorinha Carlos
84518085;Luan Pinto Rodrigues;masculino;1994-06-13;28;424.488.883-70;Nilsa Milani
84523866;Marcos Almeida Barros;masculino;1952-11-28;69;336.118.423-11;Darci Oliveira
84555890;Paulo Martins Sousa;masculino;2000-08-01;22;368.443.528-75;Joceli Martins Sousa
84573447;Amanda Santos Sousa;feminino;2003-04-26;19;879.385.235-50;Silma Santos Sousa
84575200;Joao Cunha Ferreira;masculino;2002-07-23;20;997.578.803-37;Rana Cunha Ferreira
84591350;Clara Fernandes Correia;feminino;1996-10-19;25;243.460.026-33;Leonarda Falcao
84595250;Lavinia Ferreira Cardoso;feminino;1993-06-05;29;516.185.926-10;Valdira Ferreira Cardoso
84642447;Melissa Cunha Ribeiro;feminino;1948-08-09;74;142.395.940-06;Simone Cunha Ribeiro
84646351;Vitoria Silva Rodrigues;feminino;1940-02-18;82;937.669.667-07;Odilia Silva Rodrigues
84657834;Leila Souza Cardoso;feminino;1962-08-26;59;350.095.283-63;Dinair Souza Cardoso
84695377;Enzo Martins Ferreira;masculino;1946-02-20;76;258.118.339-03;Lizete Cezar
84721816;Samuel Correia Fernandes;masculino;1977-10-12;44;221.928.209-09;Jovina Pereira da Silva
84728979;Leila Barbosa Araujo;feminino;1966-06-21;56;504.324.523-97;Josielma Barbosa Araujo
84806166;Luiza Cardoso Cardoso;feminino;1936-11-02;85;689.046.245-92;Cirene Cardoso Cardoso
84848227;Brenda Correia Rocha;feminino;1957-07-29;65;344.484.279-19;Karem Correia Rocha
84856733;Livia Gomes Azevedo;feminino;1973-06-10;49;759.659.495-61;Dalvina Gomes Azevedo
84863415;Samuel Dias Pereira;masculino;1975-10-15;46;307.002.741-54;Aldenir Dias Pereira
84881167;Thiago Rocha Gomes;masculino;1959-12-26;62;201.771.121-74;Susan Rocha Gomes
84881941;Yasmin Fernandes Melo;feminino;1969-10-01;52;900.338.682-04;Tayla Sacramento
84885495;Isabela Pereira Barros;feminino;1977-05-20;45;207.334.572-74;Mercia Pereira Barros
84899251;Bruna Cavalcanti Goncalves;feminino;1964-09-14;57;997.200.846-00;Geraldina Cavalcanti Goncalves
84976197;Giovana Dias Araujo;feminino;1971-11-12;50;680.036.483-51;Adeilda Dias Araujo
84987929;Emily Oliveira Santos;feminino;1957-02-03;65;311.403.602-30;Jamili Oliveira Santos
85039286;Carla Pinto Dias;feminino;1975-10-24;46;205.554.314-87;Socorro Pinto Dias
85082742;Luiza Santos Almeida;feminino;1943-08-19;78;907.712.734-87;Loraine Gontijo
85091015;Fernanda Azevedo Ferreira;feminino;1967-09-30;54;640.074.150-05;Ingridi Azevedo Ferreira
85120996;Vitoria Azevedo Oliveira;feminino;1990-01-10;32;977.695.324-77;Claudete Azevedo Oliveira
85172654;Luana Rocha Almeida;feminino;1967-04-15;55;584.563.461-01;Nubia Rocha Almeida
85174639;Mariana Cavalcanti Cavalcanti;feminino;1975-05-31;47;436.837.434-76;Rosinete Neres
85187751;Raissa Castro Rocha;feminino;1963-05-13;59;513.211.642-62;Joseana Castro Rocha
85206679;Marisa Araujo Cunha;feminino;1985-01-30;37;591.421.673-70;Fatima Araujo Cunha
85211937;Maria Cunha Ferreira;feminino;1989-10-05;32;579.376.204-39;Vicentina Cunha Ferreira
85213237;Bruno Gomes Rocha;masculino;1938-01-09;84;538.486.752-34;Arieli Gomes Rocha
85245055;Sarah Gomes Cavalcanti;feminino;1954-07-01;68;368.309.317-03;Andrezza Gomes Cavalcanti
85249314;Otávio Araujo Cardoso;masculino;1997-06-17;25;641.290.990-78;Helga Araujo Cardoso
85274635;Clara Santos Cunha;feminino;1994-02-18;28;375.248.485-36;Joselaine Santos Cunha
85275107;Vitór Alves Barbosa;masculino;1963-07-21;59;948.788.969-81;Tatiane Alves Barbosa
85302506;Lucas Fernandes Ferreira;masculino;1964-08-06;58;940.917.442-22;Sabina Henrique Vieira
85318781;Diego Silva Rocha;masculino;1967-11-03;54;694.628.454-25;Valdeci Silva Rocha
85338420;Cauã Almeida Pereira;masculino;1939-11-17;82;262.714.601-78;Dione Almeida Pereira
85346587;Anna Cavalcanti Gomes;feminino;1966-05-09;56;498.420.689-60;Ivoneide Cavalcanti Gomes
85375600;Fernanda Rodrigues Barros;feminino;1937-03-12;85;591.206.115-95;Joselha Rodrigues Barros
85383226;Gabrielly Ferreira Martins;feminino;2002-08-01;20;919.250.429-95;Josiene Ferreira Martins
85393094;Rafael Ribeiro Alves;masculino;1981-11-26;40;930.707.294-95;Giovana da Rosa
85401923;Sarah Melo Oliveira;feminino;1960-09-19;61;372.303.778-03;Christiane Melo Oliveira
85470843;Leonor Correia Castro;feminino;1962-05-23;60;796.030.331-20;Vera Correia Castro
85483067;Lucas Castro Carvalho;masculino;2002-04-19;20;635.244.725-24;Sirlene Castro Carvalho
85495586;Emilly Araujo Dias;feminino;1990-11-27;31;916.122.128-75;Rosiana Araujo Dias
85505521;Isabela Cavalcanti Ribeiro;feminino;1952-10-12;69;724.685.404-50;Martinha Quadros
85512502;Julieta Castro Rocha;feminino;1940-03-11;82;787.573.387-10;Cleonice Castro Rocha
85564562;Gabrielly Castro Cunha;feminino;1958-08-01;64;648.214.255-99;Leopoldina Berto
85576226;Martim Martins Oliveira;masculino;1944-08-13;77;879.636.401-74;Julita Martins Oliveira
85591353;Melissa Dias Silva;feminino;1961-05-16;61;955.787.226-87;Jurema Furlan
85614520;Beatrix Castro Fernandes;feminino;1960-01-02;62;510.695.042-20;Milene Castro Fernandes
85682241;João Barros Martins;masculino;1938-02-15;84;648.004.965-94;Emille Antunes
85704757;Gabriela Alves Souza;feminino;1995-05-29;27;306.760.610-87;Kelen Alves Souza
85718089;Diogo Fernandes Ribeiro;masculino;1949-10-04;72;160.983.635-95;Alba Fernandes Ribeiro
85736727;Livia Rodrigues Gomes;feminino;1938-11-01;83;489.223.281-50;Eliziane Rodrigues Gomes
85739883;Renan Dias Oliveira;masculino;1944-07-24;78;597.960.064-72;Iranilda Dias Oliveira
85747653;Marina Goncalves Lima;feminino;1943-08-29;78;677.568.037-60;Eliza Goncalves Lima
85767141;Bruna Martins Almeida;feminino;1943-10-16;78;319.565.806-20;Thamara Martins Almeida
85771327;Bianca Almeida Lima;feminino;2001-02-08;21;481.005.593-09;Etiene Almeida Lima
85773065;Bruno Ferreira Souza;masculino;1970-07-17;52;326.256.510-59;Barbara Ferreira Souza
85787261;Luiza Almeida Lima;feminino;1956-05-08;66;957.020.192-45;Lena Almeida Lima
85802874;Rebeca Costa Souza;feminino;1949-09-19;72;946.212.398-56;Isis Costa Souza
85803968;Eduarda Barros Araujo;feminino;1963-10-12;58;624.731.183-45;Stefania de Lourdes
8580730;Julieta Ferreira Gomes;feminino;1967-12-07;54;701.242.533-42;Lana Ferreira Gomes
85813953;Sarah Alves Cavalcanti;feminino;1967-06-11;55;800.514.435-03;Gabriela Alves Cavalcanti
85825976;Raissa Ferreira Rodrigues;feminino;1990-03-07;32;492.533.123-00;Tayla Ferreira Rodrigues
85834880;Marina Martins Almeida;feminino;1973-01-08;49;651.539.166-85;Suely Martins Almeida
85879817;Beatrice Dias Goncalves;feminino;1943-07-12;79;311.162.915-50;Jovina Dias Goncalves
85913463;Guilherme Carvalho Martins;masculino;1981-03-07;41;977.497.676-22;Giselia Carvalho Martins
85927673;Diogo Souza Rocha;masculino;1945-11-25;76;368.173.641-32;Valquiria Souza Rocha
85946924;Samuel Oliveira Costa;masculino;1977-04-12;45;679.647.538-00;Mirela Oliveira Costa
